date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:46	641293/641293	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:04%20GMT	https://www.lucideus.com/images/team/kapil.png	lucideus/www.lucideus.com/images/team/kapil.png	(from https://www.lucideus.com/about.html)
17:16:49	578295/578295	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:08%20GMT	https://www.lucideus.com/images/team/sb.png	lucideus/www.lucideus.com/images/team/sb.png	(from https://www.lucideus.com/about.html)
17:16:49	595249/595249	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:08%20GMT	https://www.lucideus.com/images/team/vineet.png	lucideus/www.lucideus.com/images/team/vineet.png	(from https://www.lucideus.com/about.html)
17:16:49	414379/414379	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:04%20GMT	https://www.lucideus.com/images/team/nimish.png	lucideus/www.lucideus.com/images/team/nimish.png	(from https://www.lucideus.com/about.html)
17:16:51	499757/499757	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:05%20GMT	https://www.lucideus.com/images/team/nitin.png	lucideus/www.lucideus.com/images/team/nitin.png	(from https://www.lucideus.com/about.html)
17:16:53	591250/591250	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:07%20GMT	https://www.lucideus.com/images/team/pawan.png	lucideus/www.lucideus.com/images/team/pawan.png	(from https://www.lucideus.com/about.html)
17:16:53	624095/624095	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:08%20GMT	https://www.lucideus.com/images/team/sonali.png	lucideus/www.lucideus.com/images/team/sonali.png	(from https://www.lucideus.com/about.html)
17:16:53	462357/462357	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:08%20GMT	https://www.lucideus.com/images/team/sri.png	lucideus/www.lucideus.com/images/team/sri.png	(from https://www.lucideus.com/about.html)
17:16:54	23207/23207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe01.jpg	lucideus/www.lucideus.com/images/safe/img-safe01.jpg	(from https://www.lucideus.com/safe.html)
17:16:55	96697/96697	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:02%20GMT	https://www.lucideus.com/images/safe/img-safe02.png	lucideus/www.lucideus.com/images/safe/img-safe02.png	(from https://www.lucideus.com/safe.html)
17:16:56	592539/592539	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:08%20GMT	https://www.lucideus.com/images/team/virendra.png	lucideus/www.lucideus.com/images/team/virendra.png	(from https://www.lucideus.com/about.html)
17:16:56	32674/32674	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:02%20GMT	https://www.lucideus.com/images/safe/img-safe04.png	lucideus/www.lucideus.com/images/safe/img-safe04.png	(from https://www.lucideus.com/safe.html)
17:16:57	20316/20316	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:02%20GMT	https://www.lucideus.com/images/safe/img-safe03.png	lucideus/www.lucideus.com/images/safe/img-safe03.png	(from https://www.lucideus.com/safe.html)
17:16:58	54596/54596	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-block01.png	lucideus/www.lucideus.com/images/safe/img-safe-block01.png	(from https://www.lucideus.com/safe.html)
17:16:59	31337/31337	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-block02.png	lucideus/www.lucideus.com/images/safe/img-safe-block02.png	(from https://www.lucideus.com/safe.html)
17:17:00	41597/41597	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-block03.png	lucideus/www.lucideus.com/images/safe/img-safe-block03.png	(from https://www.lucideus.com/safe.html)
17:17:01	68326/68326	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-block04.png	lucideus/www.lucideus.com/images/safe/img-safe-block04.png	(from https://www.lucideus.com/safe.html)
17:17:02	433/433	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:33%20GMT	https://www.lucideus.com/images/key-features/keyfeature-safescore.png	lucideus/www.lucideus.com/images/key-features/keyfeature-safescore.png	(from https://www.lucideus.com/safe.html)
17:17:03	624/624	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:33%20GMT	https://www.lucideus.com/images/key-features/keyfeature-realtimeassessment.png	lucideus/www.lucideus.com/images/key-features/keyfeature-realtimeassessment.png	(from https://www.lucideus.com/safe.html)
17:17:04	452/452	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:33%20GMT	https://www.lucideus.com/images/key-features/keyfeature-hacksimulation.png	lucideus/www.lucideus.com/images/key-features/keyfeature-hacksimulation.png	(from https://www.lucideus.com/safe.html)
17:17:05	418/418	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:32%20GMT	https://www.lucideus.com/images/key-features/keyfeature-autopatching.png	lucideus/www.lucideus.com/images/key-features/keyfeature-autopatching.png	(from https://www.lucideus.com/safe.html)
17:17:06	384/384	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:32%20GMT	https://www.lucideus.com/images/key-features/keyfeature-compliance.png	lucideus/www.lucideus.com/images/key-features/keyfeature-compliance.png	(from https://www.lucideus.com/safe.html)
17:17:07	6983/6983	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:00%20GMT	https://www.lucideus.com/images/safe/img-dashboard.png	lucideus/www.lucideus.com/images/safe/img-dashboard.png	(from https://www.lucideus.com/safe.html)
17:17:08	94715/94715	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-in-out.png	lucideus/www.lucideus.com/images/safe/img-safe-in-out.png	(from https://www.lucideus.com/safe.html)
17:17:09	23151/23151	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:39:01%20GMT	https://www.lucideus.com/images/safe/img-safe-in-out-mobile.png	lucideus/www.lucideus.com/images/safe/img-safe-in-out-mobile.png	(from https://www.lucideus.com/safe.html)
17:17:10	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:47:10%20GMT	https://www.lucideus.com/images/team-lg-01.png	lucideus/www.lucideus.com/images/team-lg-01.png	(from https://www.lucideus.com/safe.html)
17:17:11	11737/11737	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:25%20GMT	https://www.lucideus.com/icons/threatIntell.svg	lucideus/www.lucideus.com/icons/threatIntell.svg	(from https://www.lucideus.com/services.html)
17:17:12	22703/22703	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:25%20GMT	https://www.lucideus.com/icons/webSecurity.svg	lucideus/www.lucideus.com/icons/webSecurity.svg	(from https://www.lucideus.com/services.html)
17:17:13	4461/4461	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/android.svg	lucideus/www.lucideus.com/icons/android.svg	(from https://www.lucideus.com/services.html)
17:17:14	1942/1942	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/ios.svg	lucideus/www.lucideus.com/icons/ios.svg	(from https://www.lucideus.com/services.html)
17:17:15	3447/3447	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/networkSec.svg	lucideus/www.lucideus.com/icons/networkSec.svg	(from https://www.lucideus.com/services.html)
17:17:16	7577/7577	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/forensic.svg	lucideus/www.lucideus.com/icons/forensic.svg	(from https://www.lucideus.com/services.html)
17:17:17	2279/2279	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/governance.svg	lucideus/www.lucideus.com/icons/governance.svg	(from https://www.lucideus.com/services.html)
17:17:18	3140/3140	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/datasecurity.svg	lucideus/www.lucideus.com/icons/datasecurity.svg	(from https://www.lucideus.com/services.html)
17:17:19	8274/8274	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/iot.svg	lucideus/www.lucideus.com/icons/iot.svg	(from https://www.lucideus.com/services.html)
17:17:20	5578/5578	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:24%20GMT	https://www.lucideus.com/icons/crypto.svg	lucideus/www.lucideus.com/icons/crypto.svg	(from https://www.lucideus.com/services.html)
17:17:21	27393/27393	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:39:03%20GMT	https://www.lucideus.com/images/section-vm.jpg	lucideus/www.lucideus.com/images/section-vm.jpg	(from https://www.lucideus.com/services.html)
17:17:22	60634/60634	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:31%20GMT	https://www.lucideus.com/images/img-control-list.png	lucideus/www.lucideus.com/images/img-control-list.png	(from https://www.lucideus.com/services.html)
17:17:23	7788/7788	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:31%20GMT	https://www.lucideus.com/images/img-reports.svg	lucideus/www.lucideus.com/images/img-reports.svg	(from https://www.lucideus.com/services.html)
17:17:24	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:47:24%20GMT	https://www.lucideus.com/images/team-lg-01.png	lucideus/www.lucideus.com/images/team-lg-01.png	(from https://www.lucideus.com/services.html)
17:17:26	168401/168401	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:32%20GMT	https://www.lucideus.com/images/img-sections/globe.png	lucideus/www.lucideus.com/images/img-sections/globe.png	(from https://www.lucideus.com/customers.html)
17:17:26	11600/11600	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-kotak.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-kotak.svg	(from https://www.lucideus.com/customers.html)
17:17:27	5567/5567	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-dcb-bank.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-dcb-bank.svg	(from https://www.lucideus.com/customers.html)
17:17:28	8411/8411	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:44%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-bandhan.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-bandhan.svg	(from https://www.lucideus.com/customers.html)
17:17:29	26676/26676	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-helion.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-helion.svg	(from https://www.lucideus.com/customers.html)
17:17:30	10151/10151	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-mcx.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-mcx.svg	(from https://www.lucideus.com/customers.html)
17:17:31	39561/39561	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-edelweiss.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-edelweiss.svg	(from https://www.lucideus.com/customers.html)
17:17:32	73762/73762	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-euronet.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-euronet.svg	(from https://www.lucideus.com/customers.html)
17:17:34	423346/423346	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:44%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-cams.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-cams.svg	(from https://www.lucideus.com/customers.html)
17:17:35	173840/173840	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-motilal%20oswal.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-motilal%20oswal.svg	(from https://www.lucideus.com/customers.html)
17:17:35	31553/31553	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:47%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-uti.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-uti.svg	(from https://www.lucideus.com/customers.html)
17:17:36	13063/13063	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-dsp-black.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-dsp-black.svg	(from https://www.lucideus.com/customers.html)
17:17:38	300760/300760	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-icra.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-icra.svg	(from https://www.lucideus.com/customers.html)
17:17:39	7506/7506	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:44%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-alphapoint.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-alphapoint.svg	(from https://www.lucideus.com/customers.html)
17:17:39	309243/309243	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-nsdl.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-nsdl.svg	(from https://www.lucideus.com/customers.html)
17:17:40	77181/77181	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-hdfc-ergo.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-hdfc-ergo.svg	(from https://www.lucideus.com/customers.html)
17:17:41	62699/62699	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-future-generali.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-future-generali.svg	(from https://www.lucideus.com/customers.html)
17:17:42	57424/57424	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:45%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-chola.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-chola.svg	(from https://www.lucideus.com/customers.html)
17:17:43	31368/31368	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:46%20GMT	https://www.lucideus.com/images/logos/customer/finance/logo-lakshmi-vilas-bank.svg	lucideus/www.lucideus.com/images/logos/customer/finance/logo-lakshmi-vilas-bank.svg	(from https://www.lucideus.com/customers.html)
17:17:45	234913/234913	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-pizza-hut.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-pizza-hut.svg	(from https://www.lucideus.com/customers.html)
17:17:45	17740/17740	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-shopclues.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-shopclues.svg	(from https://www.lucideus.com/customers.html)
17:17:46	21335/21335	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-naukri.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-naukri.svg	(from https://www.lucideus.com/customers.html)
17:17:47	102670/102670	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-policy-bazaar.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-policy-bazaar.svg	(from https://www.lucideus.com/customers.html)
17:17:48	60648/60648	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-SRL-Diagnostics.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-SRL-Diagnostics.svg	(from https://www.lucideus.com/customers.html)
17:17:49	5041/5041	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-dishtv.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-dishtv.svg	(from https://www.lucideus.com/customers.html)
17:17:50	107761/107761	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-naaptol.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-naaptol.svg	(from https://www.lucideus.com/customers.html)
17:17:51	16453/16453	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-capgemini.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-capgemini.svg	(from https://www.lucideus.com/customers.html)
17:17:52	6320/6320	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-amdocs.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-amdocs.svg	(from https://www.lucideus.com/customers.html)
17:17:53	10244/10244	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-payback.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-payback.svg	(from https://www.lucideus.com/customers.html)
17:17:54	91344/91344	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-KHAITAN.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-KHAITAN.svg	(from https://www.lucideus.com/customers.html)
17:17:55	39087/39087	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-sr-sinoia.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-sr-sinoia.svg	(from https://www.lucideus.com/customers.html)
17:17:56	14897/14897	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-dream11.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-dream11.svg	(from https://www.lucideus.com/customers.html)
17:17:57	140715/140715	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:42%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-freshworks.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-freshworks.svg	(from https://www.lucideus.com/customers.html)
17:17:58	36009/36009	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:43%20GMT	https://www.lucideus.com/images/logos/customer/e-commerce/logo-tgb.svg	lucideus/www.lucideus.com/images/logos/customer/e-commerce/logo-tgb.svg	(from https://www.lucideus.com/customers.html)
17:17:59	33720/33720	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:39%20GMT	https://www.lucideus.com/images/logos/customer/aviation/logo-igi.svg	lucideus/www.lucideus.com/images/logos/customer/aviation/logo-igi.svg	(from https://www.lucideus.com/customers.html)
17:18:00	79421/79421	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:39%20GMT	https://www.lucideus.com/images/logos/customer/aviation/logo-csia.svg	lucideus/www.lucideus.com/images/logos/customer/aviation/logo-csia.svg	(from https://www.lucideus.com/customers.html)
17:18:01	5988/5988	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:41%20GMT	https://www.lucideus.com/images/logos/customer/conglomerates/logo-tata.svg	lucideus/www.lucideus.com/images/logos/customer/conglomerates/logo-tata.svg	(from https://www.lucideus.com/customers.html)
17:18:02	33708/33708	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:41%20GMT	https://www.lucideus.com/images/logos/customer/conglomerates/logo-itc.svg	lucideus/www.lucideus.com/images/logos/customer/conglomerates/logo-itc.svg	(from https://www.lucideus.com/customers.html)
17:18:03	5104/5104	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:41%20GMT	https://www.lucideus.com/images/logos/customer/conglomerates/logo-lnt.svg	lucideus/www.lucideus.com/images/logos/customer/conglomerates/logo-lnt.svg	(from https://www.lucideus.com/customers.html)
17:18:04	9662/9662	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-havells.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-havells.svg	(from https://www.lucideus.com/customers.html)
17:18:05	6107/6107	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-tata.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-tata.svg	(from https://www.lucideus.com/customers.html)
17:18:06	39992/39992	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-pidelite.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-pidelite.svg	(from https://www.lucideus.com/customers.html)
17:18:07	132662/132662	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-dalmia.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-dalmia.svg	(from https://www.lucideus.com/customers.html)
17:18:08	13402/13402	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:47%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-ambuja.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-ambuja.svg	(from https://www.lucideus.com/customers.html)
17:18:09	126586/126586	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-asian-paints.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-asian-paints.svg	(from https://www.lucideus.com/customers.html)
17:18:11	295500/295500	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-ansal.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-ansal.svg	(from https://www.lucideus.com/customers.html)
17:18:13	225228/225228	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:26%20GMT	https://www.lucideus.com/images/careers/1.jpg	lucideus/www.lucideus.com/images/careers/1.jpg	(from https://www.lucideus.com/careers.html)
17:18:13	473435/473435	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:48%20GMT	https://www.lucideus.com/images/logos/customer/manufacturing/logo-punj-llyod.svg	lucideus/www.lucideus.com/images/logos/customer/manufacturing/logo-punj-llyod.svg	(from https://www.lucideus.com/customers.html)
17:18:15	189812/189812	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:26%20GMT	https://www.lucideus.com/images/careers/3.jpg	lucideus/www.lucideus.com/images/careers/3.jpg	(from https://www.lucideus.com/careers.html)
17:18:15	193643/193643	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:26%20GMT	https://www.lucideus.com/images/careers/2.jpg	lucideus/www.lucideus.com/images/careers/2.jpg	(from https://www.lucideus.com/careers.html)
17:18:16	163530/163530	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:26%20GMT	https://www.lucideus.com/images/careers/4.jpg	lucideus/www.lucideus.com/images/careers/4.jpg	(from https://www.lucideus.com/careers.html)
17:18:17	222424/222424	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:26%20GMT	https://www.lucideus.com/images/careers/5.jpg	lucideus/www.lucideus.com/images/careers/5.jpg	(from https://www.lucideus.com/careers.html)
17:18:19	174771/174771	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/7.jpg	lucideus/www.lucideus.com/images/careers/7.jpg	(from https://www.lucideus.com/careers.html)
17:18:20	268690/268690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/8.jpg	lucideus/www.lucideus.com/images/careers/8.jpg	(from https://www.lucideus.com/careers.html)
17:18:20	140230/140230	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/6.jpg	lucideus/www.lucideus.com/images/careers/6.jpg	(from https://www.lucideus.com/careers.html)
17:18:21	230193/230193	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/9.jpg	lucideus/www.lucideus.com/images/careers/9.jpg	(from https://www.lucideus.com/careers.html)
17:18:21	122590/122590	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/industry-infographic.svg	lucideus/www.lucideus.com/images/careers/industry-infographic.svg	(from https://www.lucideus.com/careers.html)
17:18:22	9667/9667	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:29%20GMT	https://www.lucideus.com/images/careers/review-google.svg	lucideus/www.lucideus.com/images/careers/review-google.svg	(from https://www.lucideus.com/careers.html)
